,EIIE,OLMAR,PAMR,RMR,UBAH,UCRP,BTC-hold
2025-08-27,1.66785e-06,1.15593e-100,9.40853e-132,3.71028e-100,3.65425,0.879592,15.4606
2025-08-28,1.69881e-06,1.05297e-100,8.45789e-132,3.3879e-100,3.72447,0.896028,15.6419
2025-08-29,1.63925e-06,9.4905e-101,7.15684e-132,3.04795e-100,3.59047,0.86431,15.0598
2025-08-30,1.64929e-06,8.69788e-101,6.03702e-132,2.77958e-100,3.60986,0.869734,15.1208
2025-08-31,1.63059e-06,7.47908e-101,5.22665e-132,2.38022e-100,3.57107,0.859777,15.0416
2025-09-01,1.60642e-06,6.31328e-101,4.44889e-132,2.00397e-100,3.51921,0.847195,15.1793
2025-09-02,1.66414e-06,5.86047e-101,3.99073e-132,1.85594e-100,3.64647,0.877559,15.4576
2025-09-03,1.68985e-06,5.3306e-101,3.51314e-132,1.69946e-100,3.70366,0.890964,15.5223
2025-09-04,1.62453e-06,4.52685e-101,2.92267e-132,1.44566e-100,3.55808,0.8563,15.3868
2025-09-05,1.66184e-06,4.11712e-101,2.62837e-132,1.32346e-100,3.64063,0.875481,15.377
2025-09-06,1.65372e-06,3.63024e-101,2.22319e-132,1.17154e-100,3.62324,0.871172,15.3114
2025-09-07,1.68695e-06,3.43798e-101,1.97721e-132,1.10956e-100,3.69623,0.88876,15.4433
2025-09-08,1.73476e-06,3.17404e-101,1.78522e-132,1.02943e-100,3.80388,0.913829,15.5722
2025-09-09,1.73936e-06,2.85232e-101,1.50963e-132,9.15971e-101,3.81514,0.916226,15.5001
2025-09-10,1.76724e-06,2.56621e-101,1.30776e-132,8.32204e-101,3.87451,0.931078,15.8355
2025-09-11,1.80095e-06,2.40627e-101,1.15528e-132,7.69425e-101,3.94885,0.949042,16.0471
2025-09-12,1.856e-06,2.23118e-101,1.03314e-132,7.13132e-101,4.0709,0.978008,16.1231
2025-09-13,1.86746e-06,1.97479e-101,9.00366e-133,6.36976e-101,4.09844,0.983902,16.1076
2025-09-14,1.82209e-06,1.75083e-101,7.64114e-133,5.59127e-101,3.99752,0.960003,16.0173
2025-09-15,1.77793e-06,1.5081e-101,6.32722e-133,4.8305e-101,3.89873,0.93673,16.0286
2025-09-16,1.79718e-06,1.36253e-101,5.59415e-133,4.43586e-101,3.942,0.94697,16.2286
2025-09-17,1.84585e-06,1.22419e-101,4.95013e-133,4.02083e-101,4.05151,0.972647,16.1812
2025-09-18,1.85314e-06,1.08275e-101,4.20594e-133,3.53826e-101,4.06706,0.976492,16.2682
2025-09-19,1.79159e-06,9.31822e-102,3.52116e-133,3.01044e-101,3.9304,0.943927,16.0679
2025-09-20,1.80248e-06,8.39604e-102,3.10476e-133,2.71583e-101,3.95719,0.949702,16.0753
2025-09-21,1.7799e-06,7.27765e-102,2.70694e-133,2.30302e-101,3.90798,0.937738,16.0123
2025-09-22,1.67925e-06,6.04709e-102,2.18441e-133,1.9101e-101,3.68477,0.884337,15.6536
2025-09-23,1.66456e-06,5.36646e-102,1.91017e-133,1.66825e-101,3.65263,0.876455,15.563
2025-09-24,1.67529e-06,4.85119e-102,1.66384e-133,1.47825e-101,3.67766,0.882141,15.7448
2025-09-25,1.56644e-06,4.1058e-102,1.42664e-133,1.22916e-101,3.43678,0.824587,15.1455
2025-09-26,1.62221e-06,3.80923e-102,1.33473e-133,1.13587e-101,3.55719,0.853862,15.2357
2025-09-27,1.61026e-06,3.39937e-102,1.15373e-133,1.0097e-101,3.53288,0.847606,15.2347
2025-09-28,1.65954e-06,3.05832e-102,1.03733e-133,8.98878e-102,3.64065,0.873582,15.586
2025-09-29,1.66195e-06,2.68854e-102,8.80443e-134,7.88681e-102,3.65009,0.874863,15.8844
2025-09-30,1.64301e-06,2.30278e-102,7.42051e-134,6.74581e-102,3.6084,0.864852,15.8479
2025-10-01,1.71954e-06,2.07468e-102,6.53076e-134,6.15637e-102,3.77761,0.905179,16.4796
2025-10-02,1.78626e-06,1.88382e-102,5.75003e-134,5.65194e-102,3.92485,0.940239,16.7484
2025-10-03,1.79692e-06,1.69393e-102,4.98722e-134,5.13833e-102,3.94818,0.94576,16.985
2025-10-04,1.75463e-06,1.46237e-102,4.25186e-134,4.44011e-102,3.85635,0.923539,17.0071
2025-10-05,1.75467e-06,1.3169e-102,3.66013e-134,3.8398e-102,3.85767,0.92365,17.1587
2025-10-06,1.80373e-06,1.21368e-102,3.28207e-134,3.60693e-102,3.96601,0.949291,17.3222
2025-10-07,1.71289e-06,1.01864e-102,2.67437e-134,3.06078e-102,3.77309,0.900733,16.86
2025-10-08,1.7658e-06,9.05997e-103,2.3647e-134,2.75654e-102,3.88578,0.928443,17.1342
2025-10-09,1.70391e-06,7.90594e-103,2.00914e-134,2.39706e-102,3.75108,0.896251,16.9058
2025-10-10,1.80136e-06,9.74908e-103,1.54618e-134,2.81695e-102,3.07761,0.746576,15.6708
2025-10-11,1.85068e-06,8.61481e-103,1.37289e-134,2.45971e-102,3.01794,0.731262,15.3748
2025-10-12,2.02625e-06,8.08818e-103,1.23524e-134,2.30437e-102,3.30688,0.800329,15.9743
2025-10-13,2.10868e-06,7.2156e-103,1.08659e-134,2.09226e-102,3.42565,0.831985,16.0031
2025-10-14,2.01407e-06,6.43543e-103,9.47561e-135,1.82775e-102,3.2746,0.795243,15.706
2025-10-15,1.94088e-06,5.53161e-103,8.04697e-135,1.56408e-102,3.15582,0.766309,15.3913
2025-10-16,1.87014e-06,4.73649e-103,7.09022e-135,1.35842e-102,3.04522,0.738461,15.0343
2025-10-17,1.8377e-06,4.14944e-103,6.21626e-135,1.19561e-102,2.98521,0.725085,14.7894
2025-10-18,1.88288e-06,3.83795e-103,5.75101e-135,1.1192e-102,3.0572,0.742695,14.8941
2025-10-19,1.92367e-06,3.46598e-103,5.08829e-135,1.01137e-102,3.12274,0.758986,15.0966
2025-10-20,1.9255e-06,3.01971e-103,4.31603e-135,8.7885e-103,3.12748,0.759849,15.3592
2025-10-21,1.87439e-06,2.59658e-103,3.68038e-135,7.53887e-103,3.0447,0.739681,15.0487
2025-10-22,1.82704e-06,2.15273e-103,2.9785e-135,6.34453e-103,2.97445,0.721191,14.9472
2025-10-23,1.87944e-06,2.07378e-103,2.60121e-135,6.03807e-103,3.06313,0.741752,15.2961
2025-10-24,1.9246e-06,1.91631e-103,2.35814e-135,5.70328e-103,3.13098,0.759475,15.4249
2025-10-25,1.93118e-06,1.62509e-103,2.01192e-135,4.81273e-103,3.14277,0.762134,15.514
2025-10-26,2.01828e-06,1.50065e-103,1.7931e-135,4.43794e-103,3.27859,0.796306,15.9188
2025-10-27,1.98499e-06,1.32956e-103,1.52703e-135,3.86608e-103,3.23031,0.783325,15.856
2025-10-28,1.91588e-06,1.12642e-103,1.23507e-135,3.26552e-103,3.12131,0.756071,15.688
2025-10-29,1.89529e-06,1.03543e-103,1.04368e-135,2.91672e-103,3.08679,0.747927,15.2882
2025-10-30,1.78867e-06,8.47556e-104,8.59042e-136,2.40625e-103,2.92503,0.705876,15.0522
2025-10-31,1.81094e-06,7.65199e-104,7.49344e-136,2.16513e-103,2.96325,0.714738,15.2308
2025-11-01,1.81908e-06,6.94394e-104,6.35096e-136,1.9794e-103,2.98838,0.720744,15.2989
2025-11-02,1.82448e-06,5.82645e-104,5.56326e-136,1.69388e-103,2.98647,0.720419,15.3604
2025-11-03,1.68254e-06,4.99345e-104,4.51061e-136,1.50611e-103,2.74861,0.662281,14.8104
2025-11-04,1.76193e-06,4.08305e-104,3.6959e-136,1.25391e-103,2.62871,0.633416,14.1037
2025-11-05,1.8352e-06,4.09852e-104,3.65821e-136,1.25527e-103,2.7461,0.661195,14.4355
2025-11-06,1.81267e-06,3.80078e-104,3.73295e-136,1.20335e-103,2.71287,0.650026,14.0827
2025-11-07,1.98417e-06,3.56571e-104,3.78667e-136,1.12099e-103,2.95775,0.704525,14.3597
2025-11-08,1.87072e-06,3.093e-104,3.45021e-136,1.02171e-103,2.91535,0.697404,14.2171
2025-11-09,1.90954e-06,2.91746e-104,3.08866e-136,1.02192e-103,2.99131,0.716023,14.552
2025-11-10,1.72702e-06,2.45828e-104,2.31916e-136,8.25787e-104,2.94162,0.709831,14.731
2025-11-11,1.78873e-06,2.10083e-104,1.94453e-136,7.21311e-104,2.75302,0.666429,14.3207
2025-11-12,1.91197e-06,1.91152e-104,1.60395e-136,6.57832e-104,2.77034,0.668605,14.1256
2025-11-13,1.85124e-06,1.65234e-104,1.32526e-136,5.80851e-104,2.70019,0.649819,13.8529
2025-11-14,1.84048e-06,1.55098e-104,1.13527e-136,5.22275e-104,2.68248,0.638511,13.1445
2025-11-15,1.88672e-06,1.34826e-104,1.04926e-136,4.53835e-104,2.76686,0.65485,13.2837
2025-11-16,1.85092e-06,1.30381e-104,9.7374e-137,4.3057e-104,2.72391,0.64153,13.0983
2025-11-17,1.7661e-06,1.12715e-104,8.07982e-137,3.91137e-104,2.58732,0.614462,12.8139
2025-11-18,1.83671e-06,1.00139e-104,7.63658e-137,3.36927e-104,2.67522,0.636081,12.9175
2025-11-19,1.79952e-06,8.68296e-105,6.53137e-137,2.90109e-104,2.63892,0.622267,12.7222
2025-11-20,1.70913e-06,7.40948e-105,5.50495e-137,2.46481e-104,2.51474,0.591794,12.0388
2025-11-21,1.53317e-06,6.25693e-105,4.33338e-137,2.00337e-104,2.35299,0.559572,11.8293
2025-11-22,1.42978e-06,6.16129e-105,3.83085e-137,1.82662e-104,2.31805,0.55306,11.7752
2025-11-23,1.47065e-06,5.65736e-105,3.4406e-137,1.80762e-104,2.40041,0.569619,12.0656
2025-11-24,1.52466e-06,4.9776e-105,3.09701e-137,1.59208e-104,2.46406,0.591143,12.2699
2025-11-25,1.52211e-06,4.43927e-105,2.68955e-137,1.42862e-104,2.45609,0.590027,12.1407
2025-11-26,1.55303e-06,4.0192e-105,2.3774e-137,1.30865e-104,2.50967,0.602418,12.5734
2025-11-27,1.53417e-06,3.54046e-105,2.02369e-137,1.15313e-104,2.47362,0.595747,12.6915
2025-11-28,1.50284e-06,3.15327e-105,1.7131e-137,1.02219e-104,2.41525,0.583166,12.6299
2025-11-29,1.49416e-06,2.91121e-105,1.5381e-137,9.57134e-105,2.40534,0.579928,12.6176
2025-11-30,1.47112e-06,2.60658e-105,1.28667e-137,8.56977e-105,2.36295,0.571202,12.5561
2025-12-01,1.29616e-06,2.08069e-105,1.03295e-137,6.69616e-105,2.17891,0.526701,11.99
2025-12-02,1.38355e-06,1.79216e-105,8.63599e-138,5.63981e-105,2.31511,0.557972,12.6837
2025-12-03,1.43537e-06,1.68136e-105,7.83773e-138,5.48064e-105,2.40762,0.58115,12.9827
2025-12-04,1.40552e-06,1.49074e-105,6.79977e-138,4.94169e-105,2.36221,0.571166,12.7949
2025-12-05,1.35191e-06,1.32905e-105,5.72806e-138,4.43942e-105,2.27984,0.551599,12.413
2025-12-06,1.3413e-06,1.19589e-105,5.00518e-138,4.01006e-105,2.26367,0.547222,12.4001
2025-12-07,1.33348e-06,1.02852e-105,4.11839e-138,3.52406e-105,2.25523,0.544822,12.5611
2025-12-08,1.38455e-06,9.77013e-106,3.69591e-138,3.39504e-105,2.31781,0.56084,12.5943
2025-12-09,1.43047e-06,9.16166e-106,3.37049e-138,3.11625e-105,2.40787,0.582797,12.8784
2025-12-10,1.38487e-06,7.74967e-106,2.68725e-138,2.63756e-105,2.3435,0.566929,12.7862
2025-12-11,1.38945e-06,6.82148e-106,2.34853e-138,2.37528e-105,2.35133,0.568717,12.8554
2025-12-12,1.36053e-06,5.96545e-106,2.01522e-138,2.08327e-105,2.30192,0.556744,12.5434
2025-12-13,1.36982e-06,5.41338e-106,1.76967e-138,1.87185e-105,2.32081,0.561466,12.5395
2025-12-14,1.31991e-06,4.4401e-106,1.43921e-138,1.5736e-105,2.23584,0.540692,12.2521
2025-12-15,1.27569e-06,3.92146e-106,1.15394e-138,1.41546e-105,2.16292,0.522483,12.0103
2025-12-16,1.27807e-06,3.40983e-106,9.92566e-139,1.22784e-105,2.18157,0.526884,12.2092
2025-12-17,1.21182e-06,3.01975e-106,8.11136e-139,1.09018e-105,2.07193,0.499687,11.9841
2025-12-18,1.17933e-06,2.68055e-106,7.0009e-139,9.5085e-106,2.02647,0.488028,11.8831
2025-12-19,1.25623e-06,2.63304e-106,6.50755e-139,9.27329e-106,2.16403,0.520949,12.2472
2025-12-20,1.29234e-06,2.33724e-106,5.69108e-139,8.24698e-106,2.19457,0.529229,12.2784
2025-12-21,1.23557e-06,1.99914e-106,4.6261e-139,7.12889e-106,2.16468,0.521338,12.3198
2025-12-22,1.22944e-06,1.78058e-106,4.08586e-139,6.35651e-106,2.16057,0.520289,12.3145
2025-12-23,1.20757e-06,1.57537e-106,3.40806e-139,5.70336e-106,2.12277,0.511292,12.1568
2025-12-24,1.21103e-06,1.41148e-106,2.9376e-139,5.1017e-106,2.13074,0.512702,12.1823
2025-12-25,1.18058e-06,1.24142e-106,2.52747e-139,4.45197e-106,2.08554,0.501713,12.1205
2025-12-26,1.19388e-06,1.15443e-106,2.21867e-139,4.13683e-106,2.11117,0.508156,12.1406
2025-12-27,1.23875e-06,1.05445e-106,1.97151e-139,3.77706e-106,2.18321,0.523945,12.2111
2025-12-28,1.23864e-06,9.57004e-107,1.72587e-139,3.42503e-106,2.19033,0.524881,12.2216
2025-12-29,1.22023e-06,8.26112e-107,1.4134e-139,2.90998e-106,2.1702,0.518876,12.1222
2025-12-30,1.21793e-06,7.46115e-107,1.21236e-139,2.61847e-106,2.17361,0.519716,12.2957
2025-12-31,1.20256e-06,6.32184e-107,1.00587e-139,2.20063e-106,2.14443,0.513173,12.1793
2026-01-01,1.22673e-06,5.81472e-107,8.94844e-140,2.04098e-106,2.21051,0.529015,12.3448
2026-01-02,1.27199e-06,5.22229e-107,8.04472e-140,1.85761e-106,2.32034,0.554212,12.5054
2026-01-03,1.27486e-06,4.71804e-107,7.07563e-140,1.67978e-106,2.33989,0.559009,12.5934
2026-01-04,1.28769e-06,4.29478e-107,6.1911e-140,1.51489e-106,2.38657,0.569639,12.7187
2026-01-05,1.32007e-06,4.02422e-107,5.57368e-140,1.43266e-106,2.48742,0.592521,13.0424
2026-01-06,1.32563e-06,3.58725e-107,4.84718e-140,1.26249e-106,2.49501,0.594679,13.0269
2026-01-07,1.29033e-06,3.10199e-107,4.14795e-140,1.09779e-106,2.39143,0.569902,12.6957
2026-01-08,1.28559e-06,2.50699e-107,3.2646e-140,8.7185e-107,2.3411,0.557085,12.659
2026-01-09,1.27885e-06,2.22843e-107,2.88176e-140,7.80709e-107,2.32565,0.553439,12.5952
2026-01-10,1.27045e-06,1.97997e-107,2.37128e-140,6.77705e-107,2.30416,0.546952,12.5763
2026-01-11,1.2719e-06,1.84184e-107,2.06581e-140,6.2028e-107,2.31194,0.549056,12.647
2026-01-12,1.26564e-06,1.66214e-107,1.79204e-140,5.61102e-107,2.29831,0.546985,12.6862
2026-01-13,1.3105e-06,1.55848e-107,1.61808e-140,5.21791e-107,2.43258,0.577551,13.2584
2026-01-14,1.31321e-06,1.47505e-107,1.45616e-140,4.96027e-107,2.44919,0.583671,13.4721
2026-01-15,1.2805e-06,1.29705e-107,1.19575e-140,4.26805e-107,2.3664,0.563596,13.285
2026-01-16,1.27982e-06,1.16109e-107,1.03204e-140,3.86267e-107,2.36664,0.563475,13.2775
2026-01-17,1.27709e-06,1.04215e-107,8.85356e-141,3.42956e-107,2.36243,0.562034,13.2215
2026-01-18,1.2476e-06,9.01708e-108,7.49964e-141,2.98726e-107,2.27553,0.541096,13.0165
2026-01-19,1.26384e-06,8.25427e-108,6.17028e-141,2.64329e-107,2.20495,0.524361,12.8717
2026-01-20,1.22049e-06,6.9999e-108,4.85498e-141,2.17183e-107,2.08233,0.495073,12.2877
2026-01-21,1.23507e-06,6.26085e-108,4.29911e-141,1.93018e-107,2.13537,0.507714,12.4304
2026-01-22,1.23048e-06,5.57928e-108,3.74904e-141,1.74117e-107,2.12431,0.505697,12.445
2026-01-23,1.2329e-06,4.94015e-108,3.24193e-141,1.57068e-107,2.13437,0.508402,12.4506
2026-01-24,1.22964e-06,4.42066e-108,2.79707e-141,1.4011e-107,2.13049,0.507297,12.3985
2026-01-25,1.19082e-06,3.6515e-108,2.29116e-141,1.16185e-107,2.02228,0.48075,12.0435
2026-01-26,1.22072e-06,3.38405e-108,2.08895e-141,1.08102e-107,2.10258,0.501084,12.2765
2026-01-27,1.24297e-06,3.28598e-108,1.91528e-141,1.05002e-107,2.15986,0.515645,12.4019
2026-01-28,1.22969e-06,2.9262e-108,1.6388e-141,9.36198e-108,2.13324,0.508389,12.4089
2026-01-29,1.18605e-06,2.52689e-108,1.34089e-141,7.99902e-108,2.00925,0.478897,11.7627
2026-01-30,1.16793e-06,2.32215e-108,1.19729e-141,7.46689e-108,1.96018,0.466984,11.7086
2026-01-31,1.10498e-06,1.86534e-108,9.15442e-142,5.96264e-108,1.78824,0.425621,10.9416
2026-02-01,1.08832e-06,1.63605e-108,8.05223e-142,5.3021e-108,1.73892,0.413813,10.6953
2026-02-02,1.09559e-06,1.48759e-108,7.23457e-142,4.81928e-108,1.77767,0.423047,10.9413
2026-02-03,1.07347e-06,1.2675e-108,5.84408e-142,4.03497e-108,1.71215,0.407234,10.5288
2026-02-04,1.05367e-06,1.09251e-108,5.15025e-142,3.4838e-108,1.65229,0.392559,10.1669
2026-02-05,1.01177e-06,7.62537e-109,3.80982e-142,2.50331e-108,1.38743,0.329604,8.74177
2026-02-06,1.13734e-06,7.39869e-109,3.74048e-142,2.39657e-108,1.56847,0.373063,9.80763
2026-02-07,1.12761e-06,6.91818e-109,3.2749e-142,2.17458e-108,1.55643,0.370216,9.62826
2026-02-08,1.1215e-06,6.0981e-109,2.83336e-142,1.89636e-108,1.5432,0.36711,9.77291
2026-02-09,1.11919e-06,5.6236e-109,2.55351e-142,1.75432e-108,1.54229,0.366848,9.74618
2026-02-10,1.09958e-06,4.71614e-109,2.11395e-142,1.50743e-108,1.49411,0.355347,9.56599
2026-02-11,1.0855e-06,4.24963e-109,1.79112e-142,1.35783e-108,1.46122,0.347528,9.3216
2026-02-12,1.08433e-06,3.78979e-109,1.54776e-142,1.19966e-108,1.47084,0.349601,9.209
2026-02-13,1.10582e-06,3.40585e-109,1.36569e-142,1.06897e-108,1.54097,0.366497,9.56775
2026-02-14,1.1963e-06,3.40065e-109,1.29283e-142,1.06194e-108,1.68251,0.398247,9.7024
2026-02-15,1.15883e-06,2.79579e-109,1.04474e-142,8.6646e-109,1.60229,0.380089,9.56478
2026-02-16,1.15999e-06,2.57819e-109,9.39787e-143,7.96932e-109,1.60947,0.381991,9.5731
2026-02-17,1.15149e-06,2.24581e-109,7.82679e-143,6.9354e-109,1.58988,0.377271,9.3801
2026-02-18,1.13136e-06,1.94915e-109,6.68341e-143,5.99899e-109,1.53391,0.364145,9.23523
2026-02-19,1.12981e-06,1.7723e-109,5.91023e-143,5.45895e-109,1.53088,0.363487,9.31065
2026-02-20,1.13883e-06,1.65347e-109,5.30083e-143,4.9436e-109,1.5587,0.370142,9.45187
2026-02-21,1.13527e-06,1.4423e-109,4.45416e-143,4.34657e-109,1.55164,0.368662,9.44575
2026-02-22,1.12154e-06,1.25638e-109,3.71218e-143,3.76765e-109,1.5131,0.359497,9.39954
2026-02-23,1.09579e-06,1.10223e-109,3.1522e-143,3.36273e-109,1.45546,0.345601,8.98442
2026-02-24,1.09258e-06,9.71393e-110,2.69415e-143,2.99305e-109,1.4486,0.343975,8.90134
2026-02-25,1.13487e-06,8.92032e-110,2.32009e-143,2.74267e-109,1.56676,0.372127,9.44743
2026-02-26,1.1183e-06,8.13933e-110,1.99682e-143,2.50143e-109,1.52421,0.362298,9.37755
2026-02-27,1.09651e-06,6.89307e-110,1.64632e-143,2.12482e-109,1.46607,0.348212,9.1534
2026-02-28,1.09942e-06,6.44124e-110,1.44869e-143,2.02199e-109,1.47834,0.351213,9.30642
2026-03-01,1.09111e-06,5.64537e-110,1.24697e-143,1.77391e-109,1.45125,0.344809,9.14011
2026-03-02,1.10111e-06,5.31045e-110,1.09097e-143,1.62583e-109,1.49975,0.35628,9.56443
2026-03-03,1.094e-06,4.7099e-110,9.39881e-144,1.4334e-109,1.47449,0.350147,9.49606
2026-03-04,1.11361e-06,4.25757e-110,8.84274e-144,1.29393e-109,1.56491,0.371607,10.0976
2026-03-05,1.10071e-06,3.71148e-110,7.71712e-144,1.14729e-109,1.52017,0.360958,9.85078
2026-03-06,1.08618e-06,3.09517e-110,6.42877e-144,9.56308e-110,1.45772,0.346112,9.46494
2026-03-07,1.08059e-06,2.7323e-110,5.54941e-144,8.45612e-110,1.43529,0.340649,9.34667
2026-03-08,1.07525e-06,2.42762e-110,4.81849e-144,7.41292e-110,1.41476,0.335788,9.16718
2026-03-09,1.08759e-06,2.28806e-110,4.44171e-144,6.84849e-110,1.46797,0.348388,9.50915
2026-03-10,1.09385e-06,2.13735e-110,3.89341e-144,6.44778e-110,1.49855,0.35568,9.71987
2026-03-11,1.09418e-06,1.92368e-110,3.4258e-144,5.78684e-110,1.50068,0.356046,9.75367
2026-03-12,1.09462e-06,1.72868e-110,2.9313e-144,5.20232e-110,1.50549,0.357089,9.80223
2026-03-13,1.09733e-06,1.5266e-110,2.58575e-144,4.70015e-110,1.51821,0.360077,9.85624
2026-03-14,1.09819e-06,1.36432e-110,2.27071e-144,4.20455e-110,1.52241,0.361055,9.89542
2026-03-15,1.1095e-06,1.32177e-110,2.0419e-144,3.9962e-110,1.57194,0.372851,10.1182
2026-03-16,1.12711e-06,1.23951e-110,1.90639e-144,3.78738e-110,1.67388,0.396903,10.4058
2026-03-17,1.10785e-06,1.11031e-110,1.61269e-144,3.39727e-110,1.64402,0.389872,10.2702
2026-03-18,1.09155e-06,9.47975e-111,1.30342e-144,2.84958e-110,1.56825,0.372045,9.90021
2026-03-19,1.08289e-06,8.27867e-111,1.14278e-144,2.53734e-110,1.53136,0.363361,9.71727
2026-03-20,1.08429e-06,7.60387e-111,1.01018e-144,2.31175e-110,1.53885,0.365091,9.79797
2026-03-21,1.07329e-06,6.59496e-111,8.6397e-145,1.98563e-110,1.49167,0.353873,9.57666
2026-03-22,1.06718e-06,5.81839e-111,7.57997e-145,1.71777e-110,1.46596,0.34771,9.42949
2026-03-23,1.08075e-06,5.38861e-111,7.28995e-145,1.60717e-110,1.5307,0.36303,9.85296
2026-03-24,1.08227e-06,4.81748e-111,6.39463e-145,1.4083e-110,1.54207,0.36573,9.80436
2026-03-25,1.08304e-06,4.30725e-111,5.54777e-145,1.24496e-110,1.54871,0.367354,9.91272
2026-03-26,1.06822e-06,3.63598e-111,4.58964e-145,1.05647e-110,1.48171,0.351405,9.56307
2026-03-27,1.05755e-06,3.14994e-111,3.90939e-145,9.21604e-111,1.43645,0.340652,9.22776
2026-03-28,1.05615e-06,2.7594e-111,3.32994e-145,8.02556e-111,1.43167,0.339501,9.22356
2026-03-29,1.05321e-06,2.51305e-111,2.90487e-145,7.31522e-111,1.42052,0.336758,9.17269
2026-03-30,1.05723e-06,2.29727e-111,2.6069e-145,6.62953e-111,1.44021,0.341361,9.28197
2026-03-31,1.06323e-06,2.17332e-111,2.36204e-145,6.15726e-111,1.47516,0.349264,9.48862
2026-04-01,1.06408e-06,1.90363e-111,1.98242e-145,5.4153e-111,1.47961,0.350342,9.46492
2026-04-02,1.04814e-06,1.7016e-111,1.69856e-145,4.81544e-111,1.43581,0.339949,9.29651
2026-04-03,1.05231e-06,1.5515e-111,1.47202e-145,4.35441e-111,1.44784,0.342724,9.30517
2026-04-04,1.0565e-06,1.38084e-111,1.27824e-145,3.91709e-111,1.45873,0.345314,9.35188
2026-04-05,1.06171e-06,1.23787e-111,1.11563e-145,3.55428e-111,1.47345,0.348779,9.5928
2026-04-06,1.05984e-06,1.1102e-111,9.70119e-146,3.16705e-111,1.4681,0.347479,9.56771
2026-04-07,1.10288e-06,1.04914e-111,8.85491e-146,2.90461e-111,1.58891,0.375346,9.99439
2026-04-08,1.08864e-06,9.26353e-112,7.68897e-146,2.55984e-111,1.54739,0.36523,9.87567
2026-04-09,1.09551e-06,7.74047e-112,6.33455e-146,2.12746e-111,1.57206,0.369744,9.97545
2026-04-10,1.0597e-06,6.53379e-112,4.86952e-146,1.7774e-111,1.56936,0.368102,10.1387
2026-04-11,1.06131e-06,5.90104e-112,4.19972e-146,1.58953e-111,1.57348,0.369641,10.1499
2026-04-12,1.04205e-06,5.13203e-112,3.58334e-146,1.36787e-111,1.51857,0.35647,9.82996
2026-04-13,1.06496e-06,4.99151e-112,3.18053e-146,1.31183e-111,1.58565,0.372332,10.3409
2026-04-14,1.05048e-06,4.36666e-112,2.65042e-146,1.15448e-111,1.54448,0.362373,10.3011
2026-04-15,1.05731e-06,3.97673e-112,2.311e-146,1.04251e-111,1.56366,0.367313,10.3954
2026-04-16,1.07215e-06,3.73081e-112,2.06881e-146,9.76686e-112,1.6047,0.377699,10.4432
2026-04-17,1.0745e-06,3.25804e-112,1.72159e-146,8.52464e-112,1.6125,0.379959,10.7097
2026-04-18,1.05702e-06,2.77928e-112,1.43488e-146,7.3053e-112,1.56193,0.367669,10.5179
2026-04-19,1.04062e-06,2.26254e-112,1.19895e-146,6.02047e-112,1.51221,0.356412,10.2553
2026-04-20,1.05222e-06,2.03128e-112,1.09808e-146,5.56226e-112,1.54888,0.364899,10.5386
2026-04-21,1.055e-06,1.83749e-112,9.91324e-147,4.96174e-112,1.55901,0.367189,10.6075
2026-04-22,1.05784e-06,1.67943e-112,8.65457e-147,4.44208e-112,1.56788,0.3692,10.8634
2026-04-23,1.06372e-06,1.52274e-112,7.83677e-147,4.01617e-112,1.58732,0.373357,10.8744
2026-04-24,1.06457e-06,1.39574e-112,6.98169e-147,3.67194e-112,1.59374,0.374192,10.7604
2026-04-25,1.06261e-06,1.26927e-112,6.07075e-147,3.27395e-112,1.58898,0.372988,10.7866
2026-04-26,1.06733e-06,1.14057e-112,5.32415e-147,2.95587e-112,1.60218,0.376322,10.93
2026-04-27,1.0593e-06,1.01494e-112,4.6378e-147,2.68137e-112,1.57986,0.370905,10.7513
2026-04-28,1.05554e-06,9.15802e-113,4.00415e-147,2.41397e-112,1.5641,0.368112,10.6084
2026-04-29,1.05082e-06,8.36873e-113,3.47187e-147,2.17549e-112,1.55136,0.365118,10.5302
2026-04-30,1.05517e-06,7.58186e-113,3.04395e-147,1.9896e-112,1.56887,0.368251,10.6089
2026-05-01,1.07325e-06,7.20798e-113,2.74559e-147,1.88667e-112,1.6169,0.379555,10.8708
2026-05-02,1.08884e-06,6.53963e-113,2.29982e-147,1.75421e-112,1.65936,0.389305,10.9341
2026-05-03,1.08827e-06,6.13447e-113,1.90948e-147,1.65749e-112,1.66053,0.389575,10.9177
2026-05-04,1.0937e-06,5.48538e-113,1.69442e-147,1.514e-112,1.6752,0.393023,11.0973
2026-05-05,1.11435e-06,5.11206e-113,1.4742e-147,1.41658e-112,1.73583,0.405754,11.2424
2026-05-06,1.12386e-06,4.84603e-113,1.21107e-147,1.31078e-112,1.7673,0.412055,11.3177
2026-05-07,1.11552e-06,4.33435e-113,1.02983e-147,1.22018e-112,1.74935,0.40694,11.1174
2026-05-08,1.13585e-06,4.14595e-113,9.34604e-148,1.14493e-112,1.8111,0.42036,11.1434
2026-05-09,1.13763e-06,3.85723e-113,8.22264e-148,1.08833e-112,1.81265,0.421589,11.2109
2026-05-10,1.17671e-06,3.65872e-113,7.51158e-148,1.01042e-112,1.92425,0.447399,11.4237
2026-05-11,1.15791e-06,3.12687e-113,6.24976e-148,8.74271e-113,1.86593,0.435209,11.3592
2026-05-12,1.15097e-06,2.78769e-113,5.54844e-148,7.84667e-113,1.8482,0.430735,11.1867
